foodid,Time,Date,DateFormat,DateTime,Month,Day,Count,Year,WeekDay,Season,Building Number,lat,lon,Room Number,Email Subject
827, ,9/11/17,9/11/17,9/11/17 12:00 AM,Sep,11,1,2017,Mon,Autumn,1,42.35805556,71.09194444,2,Greek Food from Saloniki_ 2nd Floor Stairwell Between 1 and 5
828,7:02:21 PM,9/12/17,9/12/17,9/12/17 7:02 PM,Sep,12,1,2017,Tue,Autumn,34,42.36111111,71.09166667,401,Thai food 34-401
829,7:55:17 PM,9/12/17,9/12/17,9/12/17 7:55 PM,Sep,12,1,2017,Tue,Autumn,34,42.36111111,71.09166667,401,Food all gone 34-401
830,6:33:31 PM,9/13/16,9/13/16,9/13/16 6:33 PM,Sep,13,1,2016,Tue,Autumn,4,42.35916667,71.09111111,163,Dessert at 4-163
831,7:02:27 PM,9/13/16,9/13/16,9/13/16 7:02 PM,Sep,13,1,2016,Tue,Autumn,34,42.36111111,71.09166667,401,Thai food 34-401(1)
832,7:05:54 PM,9/13/16,9/13/16,9/13/16 7:05 PM,Sep,13,1,2016,Tue,Autumn,16,42.36055556,71.08972222,1,Free food on the bench of building 16 in front of building 26 (EOM)
833,7:36:51 PM,9/13/16,9/13/16,9/13/16 7:36 PM,Sep,13,1,2016,Tue,Autumn,36,42.36138889,71.09138889,5,Pizza 36-5 elevator lobby(3)
834,7:53:41 PM,9/13/16,9/13/16,9/13/16 7:53 PM,Sep,13,1,2016,Tue,Autumn,5,42.35861111,71.09277778,234,Free Cosi 5-234
835,6:43:04 PM,9/13/17,9/13/17,9/13/17 6:43 PM,Sep,13,1,2017,Wed,Autumn,34,42.36111111,71.09166667,401,Chinese leftovers 34-401
836,7:14:56 PM,9/13/17,9/13/17,9/13/17 7:14 PM,Sep,13,1,2017,Wed,Autumn,34,42.36111111,71.09166667,401,Food gone in 34-401
837,7:32:49 PM,9/13/17,9/13/17,9/13/17 7:32 PM,Sep,13,1,2017,Wed,Autumn,9,42.35972222,71.09333333,255,Greek food outside 9-255
838,8:20:05 PM,9/13/17,9/13/17,9/13/17 8:20 PM,Sep,13,1,2017,Wed,Autumn,e14,42.36027778,71.08722222,5,Oculus Rift Demos and Free Food
839,8:58:30 AM,9/14/16,9/14/16,9/14/16 8:58 AM,Sep,14,1,2016,Wed,Autumn,w20,42.35888889,71.09472222,1,Free Nesquik (Bottled)
840,12:03:51 PM,9/14/16,9/14/16,9/14/16 12:03 PM,Sep,14,1,2016,Wed,Autumn,W20,42.35888889,71.09472222,491,Free Food in W20-491
841,4:42:53 PM,9/14/16,9/14/16,9/14/16 4:42 PM,Sep,14,1,2016,Wed,Autumn,5,42.35861111,71.09277778,317,Cupcakes outside 5-317
842,4:54:58 PM,9/14/16,9/14/16,9/14/16 4:54 PM,Sep,14,1,2016,Wed,Autumn,5,42.35861111,71.09277778,317,GONE -- Cupcakes outside 5-317(1)
843,6:04:07 PM,9/14/16,9/14/16,9/14/16 6:04 PM,Sep,14,1,2016,Wed,Autumn,10,42.35944444,71.09194444,105,Trays of rice and carrots in 10-105 eom
844,6:35:12 PM,9/14/16,9/14/16,9/14/16 6:35 PM,Sep,14,1,2016,Wed,Autumn,5,42.35861111,71.09277778,134,Pizza in 5-134 !
845,7:06:50 PM,9/14/16,9/14/16,9/14/16 7:06 PM,Sep,14,1,2016,Wed,Autumn,34,42.36111111,71.09166667,401,Chinese food 34-401
846,7:20:20 PM,9/14/16,9/14/16,9/14/16 7:20 PM,Sep,14,1,2016,Wed,Autumn,34,42.36111111,71.09166667,401,Food all gone 34-401(1)
847,7:20:58 PM,9/14/16,9/14/16,9/14/16 7:20 PM,Sep,14,1,2016,Wed,Autumn,4,42.35916667,71.09111111,370,Indian food outside 4-370 [eom]
848,3:28:18 PM,9/14/17,9/14/17,9/14/17 3:28 PM,Sep,14,1,2017,Thu,Autumn,56,42.36055556,71.08972222,114,"Cosi salad, pastries, sandwiches outside 56-114"
849,5:55:19 PM,9/14/17,9/14/17,9/14/17 5:55 PM,Sep,14,1,2017,Thu,Autumn,E40,42.36111111,71.08472222,160,Free food at E40-160 Martin Trust Center
850,6:05:58 PM,9/14/17,9/14/17,9/14/17 6:05 PM,Sep,14,1,2017,Thu,Autumn,36,42.36138889,71.09138889,462,Pizza & soda outside 36-462 (allen)
851,7:30:12 PM,9/14/17,9/14/17,9/14/17 7:30 PM,Sep,14,1,2017,Thu,Autumn,34,42.36111111,71.09166667,401,34-401 leftover BBQ sandwiches & sides
852,7:47:09 PM,9/14/17,9/14/17,9/14/17 7:47 PM,Sep,14,1,2017,Thu,Autumn,34,42.36111111,71.09166667,401,Food gone 34-401
853,7:55:54 PM,9/14/17,9/14/17,9/14/17 7:55 PM,Sep,14,1,2017,Thu,Autumn,4,42.35916667,71.09111111,1,Panera sandwiches @ building 4 - infinite corridor intersection EOM
854,3:44:10 PM,9/15/16,9/15/16,9/15/16 3:44 PM,Sep,15,1,2016,Thu,Autumn,1,42.35805556,71.09194444,1,Food in Building 1 Lobby - 2nd Floor
855,5:51:35 PM,9/15/16,9/15/16,9/15/16 5:51 PM,Sep,15,1,2016,Thu,Autumn,E51,42.36055556,71.08444444,73,Outside E51-073 blue lockers
856,6:18:36 PM,9/15/16,9/15/16,9/15/16 6:18 PM,Sep,15,1,2016,Thu,Autumn,50,42.35916667,71.08805556,5,Tofu pad Thai outside 50-005(1)
857,6:18:36 PM,9/15/16,9/15/16,9/15/16 6:18 PM,Sep,15,1,2016,Thu,Autumn,50,42.35916667,71.08805556,5,Tofu pad Thai outside 50-005
858,7:15:41 PM,9/15/16,9/15/16,9/15/16 7:15 PM,Sep,15,1,2016,Thu,Autumn,2,42.35861111,71.09,139,Free cookies outside 2-139 EOM
859,1:16:09 PM,9/15/17,9/15/17,9/15/17 1:16 PM,Sep,15,1,2017,Fri,Autumn,32,42.36138889,71.09055556,124,Pizza + Cookies Outside 32-124
860,1:40:20 PM,9/15/17,9/15/17,9/15/17 1:40 PM,Sep,15,1,2017,Fri,Autumn,6,42.35944444,71.09027778,122,Food outside of 6-122
861,2:05:15 PM,9/15/17,9/15/17,9/15/17 2:05 PM,Sep,15,1,2017,Fri,Autumn,6,42.35944444,71.09027778,122,FW_ Food outside of 6-122
862,5:50:00 PM,9/15/17,9/15/17,9/15/17 5:50 PM,Sep,15,1,2017,Fri,Autumn,10,42.35944444,71.09194444,1,Free food in 10
863,8:19:47 PM,9/15/17,9/15/17,9/15/17 8:19 PM,Sep,15,1,2017,Fri,Autumn,1,42.35805556,71.09194444,132,Free BBQ outside of 1-132
864,8:50:37 PM,9/15/17,9/15/17,9/15/17 8:50 PM,Sep,15,1,2017,Fri,Autumn,10,42.35944444,71.09194444,1,"Lobby 10 - 4 pizza boxes, 1 pop bottle, 2 chips bags EOM"
865,9:33:04 PM,9/15/17,9/15/17,9/15/17 9:33 PM,Sep,15,1,2017,Fri,Autumn,w20,42.35888889,71.09472222,1,First floor stud kosher food eom
866,1:14:27 PM,9/16/16,9/16/16,9/16/16 1:14 PM,Sep,16,1,2016,Fri,Autumn,34,42.36111111,71.09166667,401,Free Food Grier Kitchen
867,6:13:31 PM,9/16/16,9/16/16,9/16/16 6:13 PM,Sep,16,1,2016,Fri,Autumn,w51,42.35583333,71.09777778,1,FREE Diet Coke in Burton Conner TV Lounge
868,6:18:04 PM,9/16/16,9/16/16,9/16/16 6:18 PM,Sep,16,1,2016,Fri,Autumn,w15,42.35805556,71.09388889,1,FREE Diet Coke at Burton Conner TV Lounge
869,7:01:14 PM,9/16/16,9/16/16,9/16/16 7:01 PM,Sep,16,1,2016,Fri,Autumn,w16,42.35805556,71.095,1,🍞🍔 at Kresge BBQ pits
870,7:28:13 PM,9/16/16,9/16/16,9/16/16 7:28 PM,Sep,16,1,2016,Fri,Autumn,34,42.36111111,71.09166667,1,Building 34 lobby
871,1:48:51 PM,9/16/17,9/16/17,9/16/17 1:48 PM,Sep,16,1,2017,Sat,Autumn,w16,42.35805556,71.095,1,Orange juice at Kresge lawn
872,2:34:58 PM,9/16/17,9/16/17,9/16/17 2:34 PM,Sep,16,1,2017,Sat,Autumn,32,42.36138889,71.09055556,G3,32-G3 outside elevators
873,9:57:41 AM,9/17/16,9/17/16,9/17/16 9:57 AM,Sep,17,1,2016,Sat,Autumn,46,42.36222222,71.09138889,1,30 96-oz Cartons of Various Coffees in Kresge Tent
874,12:32:45 PM,9/17/16,9/17/16,9/17/16 12:32 PM,Sep,17,1,2016,Sat,Autumn,3,42.35888889,71.09222222,270,Pizza & more outside of 3-270
875,6:26:57 PM,9/17/17,9/17/17,9/17/17 6:26 PM,Sep,17,1,2017,Sun,Autumn,w34,42.35861111,71.09583333,1,Free coffee at Johnson lobby food stand
876,1:08:30 PM,9/18/16,9/18/16,9/18/16 1:08 PM,Sep,18,1,2016,Sun,Autumn,2,42.35861111,71.09,143,Pastries outside 2-143 EOM
877,1:33:03 PM,9/18/17,9/18/17,9/18/17 1:33 PM,Sep,18,1,2017,Mon,Autumn,1,42.35805556,71.09194444,2,Fruit and Quiches 2nd Floor stairwell Between 1 and 5
878,5:21:25 PM,9/18/17,9/18/17,9/18/17 5:21 PM,Sep,18,1,2017,Mon,Autumn,2,42.35861111,71.09,190,Lots of leftover Indian food outside 2-190
879,5:23:35 PM,9/18/17,9/18/17,9/18/17 5:23 PM,Sep,18,1,2017,Mon,Autumn,4,42.35916667,71.09111111,370,"Pasta, rolls, soda, butter 4-370 eom"
880,8:54:26 PM,9/18/17,9/18/17,9/18/17 8:54 PM,Sep,18,1,2017,Mon,Autumn,4,42.35916667,71.09111111,237,"Free cookies, cheese+crackers, and roasted veggies in 4-237 eom"
881,2:14:13 PM,9/19/16,9/19/16,9/19/16 2:14 PM,Sep,19,1,2016,Mon,Autumn,e52,42.36055556,71.08361111,201,"Lunch Boxes available- E52, Suite 201, front desk"
882,2:20:46 PM,9/19/16,9/19/16,9/19/16 2:20 PM,Sep,19,1,2016,Mon,Autumn,50,42.35916667,71.08805556,140,boxed lunches in 50-140 Morss Hall
883,6:18:21 PM,9/19/16,9/19/16,9/19/16 6:18 PM,Sep,19,1,2016,Mon,Autumn,32,42.36138889,71.09055556,123,Leftover pizza outside 32-123
884,5:15:09 PM,9/19/17,9/19/17,9/19/17 5:15 PM,Sep,19,1,2017,Tue,Autumn,3,42.35888889,71.09222222,333,Indian food 3-333
885,5:46:54 PM,9/19/17,9/19/17,9/19/17 5:46 PM,Sep,19,1,2017,Tue,Autumn,1,42.35805556,71.09194444,190,Whole foods cheese + fruit + cookies outside 1-190 [eom]
886,6:21:40 PM,9/19/17,9/19/17,9/19/17 6:21 PM,Sep,19,1,2017,Tue,Autumn,3,42.35888889,71.09222222,133,Pepperoni pizza outside 3-133(1)
887,6:28:21 PM,9/19/17,9/19/17,9/19/17 6:28 PM,Sep,19,1,2017,Tue,Autumn,3,42.35888889,71.09222222,133,Pepperoni pizza outside 3-133
888,7:32:41 PM,9/19/17,9/19/17,9/19/17 7:32 PM,Sep,19,1,2017,Tue,Autumn,34,42.36111111,71.09166667,401,Mostly vegan Thai leftovers 34-401
889,8:04:14 PM,9/19/17,9/19/17,9/19/17 8:04 PM,Sep,19,1,2017,Tue,Autumn,34,42.36111111,71.09166667,401,Food all gone in 34-401(1)
890,8:04:14 PM,9/19/17,9/19/17,9/19/17 8:04 PM,Sep,19,1,2017,Tue,Autumn,34,42.36111111,71.09166667,401,Food all gone in 34-401
891,12:35:49 PM, 2 Sep 2016 ,9/2/16,9/2/16 12:35 PM,Sep,2,1,2016,Fri,Autumn,9,42.35972222,71.09333333,255,Bagels 9-255
892,12:38:32 PM, 2 Sep 2016 ,9/2/16,9/2/16 12:38 PM,Sep,2,1,2016,Fri,Autumn,9,42.35972222,71.09333333,255,Bagels outside of 9-255
893,12:42:51 PM, 2 Sep 2016 ,9/2/16,9/2/16 12:42 PM,Sep,2,1,2016,Fri,Autumn,10,42.35944444,71.09194444,401,Sandwiches outside 10-401
894,6:05:36 PM, 2 Sep 2016 ,9/2/16,9/2/16 6:05 PM,Sep,2,1,2016,Fri,Autumn,5,42.35861111,71.09277778,234,Free Thai Food in 5-234 eom
895,5:17:38 PM, 2 Sep 2017 ,9/2/17,9/2/17 5:17 PM,Sep,2,1,2017,Sat,Autumn,w20,42.35888889,71.09472222,202,Bagels and cold coffee outside lobdell _eom_
896,12:09:02 PM,9/20/16,9/20/16,9/20/16 12:09 PM,Sep,20,1,2016,Tue,Autumn,w20,42.35888889,71.09472222,3,"Coffee, Tea, Pastries"
897,5:19:40 PM,9/20/16,9/20/16,9/20/16 5:19 PM,Sep,20,1,2016,Tue,Autumn,10,42.35944444,71.09194444,250,Free Food and Hazing Discussion @ 7_15pm Tonight in 10-250!
898,7:03:56 PM,9/20/16,9/20/16,9/20/16 7:03 PM,Sep,20,1,2016,Tue,Autumn,w20,42.35888889,71.09472222,2,Ice cream sundaes in Lobdell
899,7:30:54 PM,9/20/16,9/20/16,9/20/16 7:30 PM,Sep,20,1,2016,Tue,Autumn,E25,42.36166667,71.08694444,401,E25-401(1)
900,6:39:16 PM,9/20/17,9/20/17,9/20/17 6:39 PM,Sep,20,1,2017,Wed,Autumn,10,42.35944444,71.09194444,1,Oasis steak and chicken in lobby 10
901,7:10:51 PM,9/20/17,9/20/17,9/20/17 7:10 PM,Sep,20,1,2017,Wed,Autumn,4,42.35916667,71.09111111,1,"Spicy Thai meat dish + rice second floor of building 4, bring plates eom"
902,8:16:34 PM,9/20/17,9/20/17,9/20/17 8:16 PM,Sep,20,1,2017,Wed,Autumn,18,42.36,71.08972222,1,Free Thai Food by Course 18 Lounge - Building 4
903,10:48:54 AM,9/21/16,9/21/16,9/21/16 10:48 AM,Sep,21,1,2016,Wed,Autumn,33,42.36,71.09361111,419,33-419
904,12:27:06 PM,9/21/16,9/21/16,9/21/16 12:27 PM,Sep,21,1,2016,Wed,Autumn,50,42.35916667,71.08805556,2,Deli food - walker 2nd fl
905,4:33:23 PM,9/21/16,9/21/16,9/21/16 4:33 PM,Sep,21,1,2016,Wed,Autumn,w16,42.35805556,71.095,1,Free Redbones BBQ on Kresge Oval until 6
906,5:00:28 PM,9/21/16,9/21/16,9/21/16 5:00 PM,Sep,21,1,2016,Wed,Autumn,4,42.35916667,71.09111111,370,Free Food and Hazing Workshop @ 7_15pm Tonight in 4-370!
907,5:42:45 PM,9/21/16,9/21/16,9/21/16 5:42 PM,Sep,21,1,2016,Wed,Autumn,e14,42.36027778,71.08722222,304,Indian food 14E-304
908,6:22:39 PM,9/21/16,9/21/16,9/21/16 6:22 PM,Sep,21,1,2016,Wed,Autumn,50,42.35916667,71.08805556,1,Outside BSU lounge in walker
909,7:00:32 PM,9/21/16,9/21/16,9/21/16 7:00 PM,Sep,21,1,2016,Wed,Autumn,32,42.36138889,71.09055556,123,"32-123 -- rolls, salad, some chicken, lots of rice, some sodas(1)"
910,7:02:17 PM,9/21/16,9/21/16,9/21/16 7:02 PM,Sep,21,1,2016,Wed,Autumn,32,42.36138889,71.09055556,123,"32-123 -- rolls, salad, some chicken, lots of rice, some sodas"
911,7:15:24 PM,9/21/16,9/21/16,9/21/16 7:15 PM,Sep,21,1,2016,Wed,Autumn,6,42.35944444,71.09027778,120,"Extra Bertucci's, 6-120 EOM"
912,7:32:21 PM,9/21/16,9/21/16,9/21/16 7:32 PM,Sep,21,1,2016,Wed,Autumn,6,42.35944444,71.09027778,120,"A bunch of free food in 6-120 (pizza) and 32-141 (sandwiches, still Shell's info session happening, but come by nonetheless) (EOM)"
913,8:10:59 PM,9/21/16,9/21/16,9/21/16 8:10 PM,Sep,21,1,2016,Wed,Autumn,4,42.35916667,71.09111111,237,Leftover fancy food from WorldQuant coffee chat at 4-237
914,2:54:21 PM,9/22/16,9/22/16,9/22/16 2:54 PM,Sep,22,1,2016,Thu,Autumn,4,42.35916667,71.09111111,253,pastries and coffee in 4-253 eom
915,6:02:39 PM,9/22/16,9/22/16,9/22/16 6:02 PM,Sep,22,1,2016,Thu,Autumn,E62,42.36111111,71.0825,262,E62-262 Leftovers
916,6:16:05 PM,9/22/16,9/22/16,9/22/16 6:16 PM,Sep,22,1,2016,Thu,Autumn,3,42.35888889,71.09222222,370,Pizza outside 3-370
917,6:18:39 PM,9/22/16,9/22/16,9/22/16 6:18 PM,Sep,22,1,2016,Thu,Autumn,50,42.35916667,71.08805556,1,Pizzas and half a tin of lasagna and veggies
918,8:16:11 PM,9/22/16,9/22/16,9/22/16 8:16 PM,Sep,22,1,2016,Thu,Autumn,4,42.35916667,71.09111111,163,Bertuccis in 4-163
919,12:44:42 PM,9/22/17,9/22/17,9/22/17 12:44 PM,Sep,22,1,2017,Fri,Autumn,E17,42.36138889,71.08777778,136,Lunch leftovers at E17-136
920,1:01:50 PM,9/22/17,9/22/17,9/22/17 1:01 PM,Sep,22,1,2017,Fri,Autumn,6,42.35944444,71.09027778,201,Some bagels outside 6-201 eom
921,1:04:27 PM,9/22/17,9/22/17,9/22/17 1:04 PM,Sep,22,1,2017,Fri,Autumn,34,42.36111111,71.09166667,401,Free Thai Food
922,3:33:09 PM,9/22/17,9/22/17,9/22/17 3:33 PM,Sep,22,1,2017,Fri,Autumn,E52,42.36055556,71.08361111,1st,"veggie sandwiches, Greek veggies, large salad E52-1st floor lobby"
923,6:33:19 PM,9/22/17,9/22/17,9/22/17 6:33 PM,Sep,22,1,2017,Fri,Autumn,4,42.35916667,71.09111111,172,Truckload of Brazilian food in front of 4-172
924,4:33:41 PM,9/23/16,9/23/16,9/23/16 4:33 PM,Sep,23,1,2016,Fri,Autumn,26,42.36083333,71.09083333,152,"Pizza, salad, brownies, coffee outside 26-152 _eom_"
925,5:05:25 PM,9/23/16,9/23/16,9/23/16 5:05 PM,Sep,23,1,2016,Fri,Autumn,4,42.35916667,71.09111111,131b,Salad outside 4-131b eom
926,11:27:53 AM,9/23/17,9/23/17,9/23/17 11:27 AM,Sep,23,1,2017,Sat,Autumn,32,42.36138889,71.09055556,1,Pizza in Stata cafe
927,3:36:14 PM,9/23/17,9/23/17,9/23/17 3:36 PM,Sep,23,1,2017,Sat,Autumn,w20,42.35888889,71.09472222,1,free pizza 1st floor student center
928,5:12:39 PM,9/23/17,9/23/17,9/23/17 5:12 PM,Sep,23,1,2017,Sat,Autumn,32,42.36138889,71.09055556,1,"Forbes cafe_ sandwiches, chips and drinks"
929,1:17:10 PM,9/24/16,9/24/16,9/24/16 1:17 PM,Sep,24,1,2016,Sat,Autumn,w20,42.35888889,71.09472222,3,Free Nepali_Indian food at Student Center third floor mezzanine
930,3:17:44 PM,9/24/16,9/24/16,9/24/16 3:17 PM,Sep,24,1,2016,Sat,Autumn,e39,42.36194444,71.08361111,1,sandwiches + drinks on first floor of e39
931,4:08:22 PM,9/24/17,9/24/17,9/24/17 4:08 PM,Sep,24,1,2017,Sun,Autumn,50,42.35916667,71.08805556,1,"Chicken, Rice & Beans in Walker Memorial"
932,6:59:29 PM,9/24/17,9/24/17,9/24/17 6:59 PM,Sep,24,1,2017,Sun,Autumn,2,42.35861111,71.09,136,Chinese Food in Building 2 (Next to 2-136) EOM
933,5:15:01 PM,9/25/16,9/25/16,9/25/16 5:15 PM,Sep,25,1,2016,Sun,Autumn,w20,42.35888889,71.09472222,1,Indian food on 1st floor student ctr(1)
934,5:58:15 PM,9/25/16,9/25/16,9/25/16 5:58 PM,Sep,25,1,2016,Sun,Autumn,w20,42.35888889,71.09472222,1,Indian food on 1st floor student ctr
935,12:17:28 PM,9/25/17,9/25/17,9/25/17 12:17 PM,Sep,25,1,2017,Mon,Autumn,w11,42.35805556,71.09333333,1,Pasta and salad W11 main dining room
936,1:08:54 PM,9/25/17,9/25/17,9/25/17 1:08 PM,Sep,25,1,2017,Mon,Autumn,9,42.35972222,71.09333333,326,Food in 9-326
937,2:35:45 PM,9/25/17,9/25/17,9/25/17 2:35 PM,Sep,25,1,2017,Mon,Autumn,3,42.35888889,71.09222222,270,Pepper Sky
938,11:49:28 PM,9/25/17,9/25/17,9/25/17 11:49 PM,Sep,25,1,2017,Mon,Autumn,10,42.35944444,71.09194444,1,Indian vegetarian take-out in lobby 10 [EOM]
939,4:28:23 PM,9/26/16,9/26/16,9/26/16 4:28 PM,Sep,26,1,2016,Mon,Autumn,36,42.36138889,71.09138889,5,"free Rebecca's lunch bags Building 36, 5th floor lobby, near Coke machine!"
940,6:54:40 PM,9/26/16,9/26/16,9/26/16 6:54 PM,Sep,26,1,2016,Mon,Autumn,4,42.35916667,71.09111111,145,Free food in 4-145
941,8:23:09 PM,9/26/16,9/26/16,9/26/16 8:23 PM,Sep,26,1,2016,Mon,Autumn,54,42.36027778,71.08916667,100,12 desserts from Mike's pastries at 54-100
942,8:45:42 PM,9/26/16,9/26/16,9/26/16 8:45 PM,Sep,26,1,2016,Mon,Autumn,54,42.36027778,71.08916667,100,4 dozens bertuccis bread rolls at 54-100
943,9:36:43 AM,9/26/17,9/26/17,9/26/17 9:36 AM,Sep,26,1,2017,Tue,Autumn,1,42.35805556,71.09194444,206,Fruit salads on the Bench outside room 1-206
944,3:28:31 PM,9/26/17,9/26/17,9/26/17 3:28 PM,Sep,26,1,2017,Tue,Autumn,W20,42.35888889,71.09472222,407,Pastries + Hot Chocolate + Coffee outside W20-407!
945,4:00:40 PM,9/26/17,9/26/17,9/26/17 4:00 PM,Sep,26,1,2017,Tue,Autumn,W20,42.35888889,71.09472222,491,Bertuccis + Rolls + Drinks W20-491 eom
946,5:15:02 PM,9/26/17,9/26/17,9/26/17 5:15 PM,Sep,26,1,2017,Tue,Autumn,2,42.35861111,71.09,190,Free bertuccis chicken parm + rolls + soda outside 2-190
947,5:34:54 PM,9/26/17,9/26/17,9/26/17 5:34 PM,Sep,26,1,2017,Tue,Autumn,e17,42.36138889,71.08777778,1,raw veggies + dip + cheese & crackers + grapes
948,6:21:04 PM,9/26/17,9/26/17,9/26/17 6:21 PM,Sep,26,1,2017,Tue,Autumn,4,42.35916667,71.09111111,370,"free rolls, leftover soda, and utensils in 4-370 _)"
949,6:51:56 PM,9/26/17,9/26/17,9/26/17 6:51 PM,Sep,26,1,2017,Tue,Autumn,3,42.35888889,71.09222222,270,Tray of curry and rice on bench outside 3-270
950,7:21:17 PM,9/26/17,9/26/17,9/26/17 7:21 PM,Sep,26,1,2017,Tue,Autumn,e62,42.36111111,71.0825,2,Free Indian food E62 2nd floor
951,7:56:02 PM,9/27/16,9/27/16,9/27/16 7:56 PM,Sep,27,1,2016,Tue,Autumn,34,42.36111111,71.09166667,401,Some leftovers in 34-401
952,8:06:09 PM,9/27/16,9/27/16,9/27/16 8:06 PM,Sep,27,1,2016,Tue,Autumn,34,42.36111111,71.09166667,401,Food all claimed in 34-401
953,11:47:15 AM,9/27/17,9/27/17,9/27/17 11:47 AM,Sep,27,1,2017,Wed,Autumn,W20,42.35888889,71.09472222,307,Pizza! W20-307
954,1:01:39 PM,9/27/17,9/27/17,9/27/17 1:01 PM,Sep,27,1,2017,Wed,Autumn,9,42.35972222,71.09333333,2,Thai Food - Building 9-2nd floor Lounge[EOM]
955,1:06:30 PM,9/27/17,9/27/17,9/27/17 1:06 PM,Sep,27,1,2017,Wed,Autumn,w11,42.35805556,71.09333333,1,Sandwiches W11 main Dining Room
956,3:05:26 PM,9/27/17,9/27/17,9/27/17 3:05 PM,Sep,27,1,2017,Wed,Autumn,1,42.35805556,71.09194444,206,Food outside of 1-206
957,3:32:21 PM,9/27/17,9/27/17,9/27/17 3:32 PM,Sep,27,1,2017,Wed,Autumn,3,42.35888889,71.09222222,370,cookies juice 3-370
958,4:24:25 PM,9/27/17,9/27/17,9/27/17 4:24 PM,Sep,27,1,2017,Wed,Autumn,10,42.35944444,71.09194444,1,Coffee in Lobby 10
959,5:13:02 PM,9/27/17,9/27/17,9/27/17 5:13 PM,Sep,27,1,2017,Wed,Autumn,5,42.35861111,71.09277778,234,"Free cookies_brownies, coffee, fruit outside 5-234"
960,7:03:03 PM,9/27/17,9/27/17,9/27/17 7:03 PM,Sep,27,1,2017,Wed,Autumn,3,42.35888889,71.09222222,333,Bertuccis pizza and soda 3-333 eom
961,8:02:29 PM,9/27/17,9/27/17,9/27/17 8:02 PM,Sep,27,1,2017,Wed,Autumn,5,42.35861111,71.09277778,234,2 Dominos pizzas in 5-234
962,8:26:07 PM,9/27/17,9/27/17,9/27/17 8:26 PM,Sep,27,1,2017,Wed,Autumn,4,42.35916667,71.09111111,163,"Sandwiches, wraps, chips 4-163 EOM"
963,9:02:48 PM,9/27/17,9/27/17,9/27/17 9:02 PM,Sep,27,1,2017,Wed,Autumn,34,42.36111111,71.09166667,501,Pizza outside 34-501 eom
964,5:42:00 PM,9/28/16,9/28/16,9/28/16 5:42 PM,Sep,28,1,2016,Wed,Autumn,50,42.35916667,71.08805556,1,Oasis - Walker Memorial Basement
965,10:20:40 AM,9/28/17,9/28/17,9/28/17 10:20 AM,Sep,28,1,2017,Thu,Autumn,W20,42.35888889,71.09472222,2,Flour pastries stud 2nd floor lounge eom
966,11:21:40 AM,9/28/17,9/28/17,9/28/17 11:21 AM,Sep,28,1,2017,Thu,Autumn,10,42.35944444,71.09194444,1,Lots of Free Food + Drinks at Lobby 10 [EOM]
967,1:26:26 PM,9/28/17,9/28/17,9/28/17 1:26 PM,Sep,28,1,2017,Thu,Autumn,w20,42.35888889,71.09472222,4,Sebastian's sandwiches on 4th floor of stud [eom]
968,1:58:45 PM,9/28/17,9/28/17,9/28/17 1:58 PM,Sep,28,1,2017,Thu,Autumn,W20,42.35888889,71.09472222,407,Hella sandwiches in W20-407 eom
969,2:11:10 PM,9/28/17,9/28/17,9/28/17 2:11 PM,Sep,28,1,2017,Thu,Autumn,w20,42.35888889,71.09472222,2,"Taco foods in W20, outside La Salla"
970,2:29:28 PM,9/28/17,9/28/17,9/28/17 2:29 PM,Sep,28,1,2017,Thu,Autumn,56,42.36055556,71.08972222,114,"Tea, coffee, fruits outside 56-114 courtesy the iTeams"
971,2:59:08 PM,9/28/17,9/28/17,9/28/17 2:59 PM,Sep,28,1,2017,Thu,Autumn,31,42.36027778,71.09277778,201M,Coffee & Donuts in 31-201M
972,3:40:08 PM,9/28/17,9/28/17,9/28/17 3:40 PM,Sep,28,1,2017,Thu,Autumn,w20,42.35888889,71.09472222,1,lots of coffee on 1st floor of stud
973,4:53:11 PM,9/28/17,9/28/17,9/28/17 4:53 PM,Sep,28,1,2017,Thu,Autumn,32,42.36138889,71.09055556,4,Sandwiches hors d'oeurves stata 4th floor
974,5:11:20 PM,9/28/17,9/28/17,9/28/17 5:11 PM,Sep,28,1,2017,Thu,Autumn,4,42.35916667,71.09111111,231,"LOTS of bertuccis pizza, pasta, rolls, soda, and salad outside of 4-231"
975,6:05:27 PM,9/28/17,9/28/17,9/28/17 6:05 PM,Sep,28,1,2017,Thu,Autumn,26,42.36083333,71.09083333,152,there is free pizza in 26-152
976,6:06:57 PM,9/28/17,9/28/17,9/28/17 6:06 PM,Sep,28,1,2017,Thu,Autumn,1,42.35805556,71.09194444,2,Free sandwiches 2nd floor staircase between building 1 and 5!!
977,6:09:49 PM,9/28/17,9/28/17,9/28/17 6:09 PM,Sep,28,1,2017,Thu,Autumn,4,42.35916667,71.09111111,149,Cookies & Coffee outside 4-149 EOM
978,6:18:44 PM,9/28/17,9/28/17,9/28/17 6:18 PM,Sep,28,1,2017,Thu,Autumn,10,42.35944444,71.09194444,105,Bush Room -- Appetizers from Basil Tree (pick up before 8PM TONIGHT)
979,6:36:07 PM,9/28/17,9/28/17,9/28/17 6:36 PM,Sep,28,1,2017,Thu,Autumn,4,42.35916667,71.09111111,172,Coffee jugs outside 4-172
